FORMULARY_ID|FORMULARY_VERSION|CONTRACT_YEAR|RXCUI|NDC|TIER_LEVEL_VALUE|QUANTITY_LIMIT_YN|QUANTITY_LIMIT_AMOUNT|QUANTITY_LIMIT_DAYS|PRIOR_AUTHORIZATION_YN|STEP_THERAPY_YN|SELECTED_DRUG_YN
20252|2|2025|212745|99215-4703-64|2|N|||N|N|N
20252|2|2025|212746|99222-4716-67|5|Y|30.0|30|N|N|N
20252|2|2025|212747|99229-4729-70|4|N|||N|N|N
20252|2|2025|212748|99236-4742-73|1|N|||N|N|N
20252|2|2025|212749|99243-4755-76|4|N|||N|N|N
20252|2|2025|212750|99250-4768-79|1|N|||N|Y|N
20252|2|2025|212751|99257-4781-82|2|Y|90.0|90|Y|N|N
20252|2|2025|212752|99264-4794-85|4|N|||N|N|N
20252|2|2025|212753|99271-4807-88|5|N|||N|N|N
20252|2|2025|212754|99278-4820-91|2|N|||N|N|N
20252|2|2025|212755|99285-4833-94|3|N|||N|N|N
20252|2|2025|212756|99292-4846-97|1|N|||N|N|N
20252|2|2025|212757|99299-4859-11|1|N|||Y|N|N
20252|2|2025|212758|99306-4872-14|1|Y|30.0|30|N|N|N
20252|2|2025|212759|99313-4885-17|5|N|||N|N|N
20252|2|2025|212760|99320-4898-0|2|N|||N|N|N
20252|2|2025|212761|99327-4911-23|3|N|||N|N|N
20252|2|2025|212762|99334-4924-26|3|N|||N|N|N
20252|2|2025|212763|99341-4937-29|5|N|||N|N|N
20252|2|2025|212764|99348-4950-32|3|Y|120.0|30|N|N|N
20252|2|2025|212765|99355-4963-35|1|N|||N|N|N
20252|2|2025|212766|99362-4976-38|2|N|||N|N|N
20252|2|2025|212767|99369-4989-41|1|N|||Y|N|N
20252|2|2025|212768|99376-5002-44|1|N|||N|N|N
20252|2|2025|212769|99383-5015-47|1|N|||N|N|N
20252|2|2025|212770|99390-5028-50|2|N|||N|N|N
20252|2|2025|212771|99397-5041-53|2|Y|30.0|90|N|N|N
20252|2|2025|212772|99404-5054-56|1|N|||N|N|N
20252|2|2025|212773|99411-5067-59|1|N|||N|N|N
20252|2|2025|212774|99418-5080-62|4|N|||N|N|N
20252|2|2025|212775|99425-5093-65|3|N|||N|N|N
20252|2|2025|212776|99432-5106-68|4|Y|60.0|90|N|N|N
20252|2|2025|212777|99439-5119-71|3|N|||N|N|N
20252|2|2025|212778|9944651326|1|N|||N|N|N
20252|2|2025|212779|99453-5145-77|3|N|||N|N|N
20252|2|2025|212780|99460-5158-80|1|N|||N|N|N
20252|2|2025|212781|99467-5171-83|5|N|||N|N|N
20252|2|2025|212782|99474-5184-86|3|N|||N|Y|N
20252|2|2025|212783|99481-5197-89|4|Y|30.0|30|N|N|N
20252|2|2025|212784|99488-5210-92|1|N|||N|N|N
20252|2|2025|212785|99495-5223-95|2|N|||N|N|N
20252|2|2025|212786|99502-5236-98|3|N|||N|N|N
20252|2|2025|212787|99509-5249-12|3|N|||N|N|N
20252|2|2025|212788|99516-5262-15|5|N|||N|N|N
20252|2|2025|212789|99523-5275-18|4|N|||N|N|N
20252|2|2025|212790|99530-5288-21|3|N|||Y|N|N
20252|2|2025|212791|99537-5301-24|4|N|||N|N|N
20252|2|2025|212792|99544-5314-27|4|Y|90.0|90|N|N|N
20252|2|2025|212793|99551-5327-30|1|N|||Y|N|N
20252|2|2025|212794|99558-5340-33|2|N|||N|N|N
20252|2|2025|212795|99565-5353-36|3|Y|60.0|90|N|N|N
20252|2|2025|212796|99572-5366-39|4|N|||N|N|N
20252|2|2025|212797|99579-5379-42|4|N|||N|N|N
20252|2|2025|212798|99586-5392-45|3|Y|90.0|90|N|N|N
20252|2|2025|212799|99593-5405-48|1|N|||N|N|N
20252|2|2025|212800|99600-5418-51|2|N|||N|N|N
20252|2|2025|212801|99607-5431-54|4|N|||Y|N|N
20252|2|2025|212802|99614-5444-57|4|N|||N|N|N
20252|2|2025|212803|99621-5457-60|1|N|||Y|Y|N
20252|2|2025|212804|99628-5470-63|1|Y|120.0|30|N|N|N
20252|2|2025|212805|99635-5483-66|2|Y|90.0|30|Y|N|N
20252|2|2025|212806|99642-5496-69|2|N|||N|N|N
20252|2|2025|212807|99649-5509-72|1|N|||N|N|N
20252|2|2025|212808|99656-5522-75|3|Y|60.0|90|N|N|N
20252|2|2025|212809|99663-5535-78|1|N|||N|N|N
20252|2|2025|212810|99670-5548-81|4|N|||N|N|N
20252|2|2025|212811|99677-5561-84|2|N|||N|N|N
20252|2|2025|212812|99684-5574-87|1|Y|90.0|90|N|N|N
20252|2|2025|212813|99691-5587-90|2|N|||N|N|N
20252|2|2025|212814|99698-5600-93|5|N|||N|Y|N
20252|2|2025|212815|9705-5613-96|2|N|||N|N|N
20252|2|2025|212816|99712-5626-10|5|N|||N|N|N
20252|2|2025|212817|99719-5639-13|4|N|||Y|N|N
20252|2|2025|212818|99726-5652-16|2|Y|60.0|90|N|N|N
20252|2|2025|212819|99733-5665-19|4|N|||N|N|N
20252|2|2025|212820|99740-5678-22|2|N|||N|N|N
20252|2|2025|212821|99747-5691-25|1|N|||N|N|N
20252|2|2025|212822|99754-5704-28|1|N|||N|N|N
20252|2|2025|212823|99761-5717-31|2|N|||N|N|N
20252|2|2025|212824|99768-5730-34|4|Y|120.0|90|N|Y|N
20252|2|2025|212825|99775-5743-37|1|N|||Y|N|N
20252|2|2025|212826|99782-5756-40|2|N|||N|N|N
20252|2|2025|212827|99789-5769-43|1|Y|30.0|90|N|Y|N
20252|2|2025|212828|99796-5782-46|2|N|||N|N|N
20252|2|2025|212829|99803-5795-49|1|N|||N|Y|N
20252|2|2025|212830|99810-5808-52|2|N|||N|N|N
20252|2|2025|212831|99817-5821-55|3|N|||Y|N|N
20252|2|2025|212832|99824-5834-58|3|N|||N|N|N
20252|2|2025|212833|99831-847-61|1|N|||N|N|N
20252|2|2025|212834|99838-5860-64|4|Y|90.0|90|N|N|N
20252|2|2025|212835|99845-5873-67|2|Y|30.0|30|N|N|N
20252|2|2025|212836|99852-5886-70|3|N|||N|N|N
20252|2|2025|212837|99859-5899-73|3|N|||N|N|N
20252|2|2025|212838|99866-5912-76|3|N|||N|N|N
20252|2|2025|212839|99873-5925-79|1|N|||N|N|N
20252|2|2025|212840|99880-5938-82|4|N|||N|N|N
20252|2|2025|212841|99887-5951-85|3|N|||Y|N|N
20252|2|2025|212842|99894-5964-88|1|N|||N|N|N
20252|2|2025|212843|99901-5977-91|1|N|||N|N|N
20252|2|2025|212844|99908-5990-94|1|Y|30.0|90|N|N|N
20252|2|2025|212845|99915-6003-97|5|N|||N|N|N
20252|2|2025|212846|99922-6016-11|2|N|||N|N|N
20252|2|2025|212847|99929-6029-14|1|N|||N|N|N
20252|2|2025|212848|99936-6042-17|1|N|||N|Y|N
20252|2|2025|212849|99943-6055-20|2|N|||N|N|N
20252|2|2025|212850|99950-6068-23|2|Y|90.0|30|N|N|N
20252|2|2025|212851|99957-6081-26|2|N|||N|N|N
20252|2|2025|212852|99964-6094-29|4|N|||N|N|N
20252|2|2025|212853|99971-6107-32|2|N|||N|Y|N
20252|2|2025|212854|99978-6120-35|2|N|||N|N|N
20252|2|2025|212855|99985-6133-38|4|N|||Y|N|N
20252|2|2025|212856|99992-6146-41|2|N|||Y|Y|N
20252|2|2025|212857|10000-6159-4|2|N|||N|N|N
20252|2|2025|212858|10007-6172-47|2|N|||N|N|N
20252|2|2025|212859|10014-6185-50|3|N|||Y|N|N
20252|2|2025|212860|10021-6198-53|1|N|||N|Y|N
20252|2|2025|212861|10028-6211-56|2|N|||N|N|N
20252|2|2025|212862|10035-6224-59|2|N|||N|N|N
20252|2|2025|212863|10042-6237-62|2|N|||N|N|N
20252|2|2025|212864|10049-6250-65|4|N|||N|N|N
20252|2|2025|212865|10056-6263-68|5|N|||Y|N|Y
20252|2|2025|212866|10063-6276-71|1|N|||N|N|N
20252|2|2025|212867|10070-6289-74|2|Y|60.0|90|N|N|N
20252|2|2025|212868|10077-6302-77|2|N|||N|N|N
20252|2|2025|212869|10084-6315-80|2|N|||Y|N|N
20252|2|2025|212870|10091-6328-83|2|N|||N|N|N
20252|2|2025|212871|10098-6341-86|4|Y|30.0|90|N|N|N
20252|2|2025|212872|10105-6354-89|2|N|||N|N|N
20252|2|2025|212873|10112-6367-92|3|N|||N|N|N
20252|2|2025|212874|10119-6380-95|1|N|||N|Y|N
20252|2|2025|212875|1012663939|4|N|||Y|N|N
20252|2|2025|212876|10133-6406-12|2|N|||N|N|N
20252|2|2025|212877|10140-6419-15|2|Y|30.0|90|N|N|N
20252|2|2025|212878|10147-6432-18|1|N|||N|N|N
20252|2|2025|212879|10154-6445-21|4|Y|60.0|90|N|N|N
20252|2|2025|212880|10161-6458-24|1|N|||N|N|N
20252|2|2025|212881|10168-6471-27|1|N|||N|N|N
20252|2|2025|212882|10175-6484-30|3|N|||N|N|N
20252|2|2025|212883|10182-6497-33|5|Y|60.0|90|Y|N|Y
20252|2|2025|212884|10189-6510-36|3|Y|90.0|30|Y|N|N
20252|2|2025|212885|10196-6523-39|2|Y|30.0|30|N|N|N
20252|2|2025|212886|10203-6536-42|2|N|||N|Y|N
20252|2|2025|212887|10210-6549-45|3|N|||N|N|N
20252|2|2025|212888|10217-6562-48|4|N|||Y|N|N
20252|2|2025|212889|10224-6575-51|3|N|||N|N|N
20252|2|2025|212890|10231-6588-54|3|N|||N|N|N
20252|2|2025|212891|10238-6601-57|1|N|||N|Y|N
20252|2|2025|212892|10245-6614-60|4|N|||N|N|N
20252|2|2025|212893|10252-6627-63|3|N|||N|N|N
20252|2|2025|212894|10259-6640-66|4|N|||Y|N|N
20252|2|2025|212895|10266-6653-69|3|N|||N|N|N
20252|2|2025|212896|10273-6666-72|1|N|||N|N|N
20252|2|2025|212897|10280-6679-75|2|N|||N|Y|N
20252|2|2025|212898|10287-6692-78|1|N|||N|N|N
20252|2|2025|212899|10294-6705-81|4|N|||N|N|N
20252|2|2025|212900|10301-6718-84|2|N|||Y|N|N
20252|2|2025|212901|10308-6731-87|3|N|||N|N|N
20252|2|2025|212902|10315-6744-90|1|Y|120.0|30|N|N|N
20252|2|2025|212903|10322-6757-93|3|Y|120.0|30|N|N|N
20252|2|2025|212904|10329-6770-96|2|Y|90.0|90|Y|Y|N
20252|2|2025|212905|10336-6783-10|1|N|||N|N|N
20252|2|2025|212906|10343-6796-13|3|N|||N|N|N
20252|2|2025|212907|10350-6809-16|5|Y|90.0|90|N|N|N
20252|2|2025|212908|10357-6822-19|1|N|||N|N|N
20252|2|2025|212909|10364-6835-22|3|N|||N|N|N
20252|2|2025|212910|10371-6848-25|3|N|||N|N|N
20252|2|2025|212911|10378-6861-28|1|Y|60.0|90|Y|Y|N
20252|2|2025|212912|0385-6874-31|1|N|||N|Y|N
20252|2|2025|212913|10392-6887-34|3|N|||N|Y|N
20252|2|2025|212914|10399-6900-37|4|N|||Y|N|N
20252|2|2025|212915|10406-6913-40|3|N|||N|N|N
20252|2|2025|212916|10413-6926-43|2|N|||N|N|N
20252|2|2025|212917|10420-6939-46|3|Y|60.0|90|N|N|N
20252|2|2025|212918|10427-6952-49|2|N|||N|N|N
20252|2|2025|212919|10434-6965-52|2|N|||N|N|N
20252|2|2025|212920|10441-6978-55|1|Y|90.0|90|N|N|N
20252|2|2025|212921|10448-6991-58|1|Y|60.0|90|N|N|N
20252|2|2025|212922|10455-7004-61|1|N|||Y|N|N
20252|2|2025|212923|10462-7017-64|1|Y|90.0|30|N|N|N
20252|2|2025|212924|10469-7030-67|2|N|||N|N|N
20252|2|2025|212925|10476-7043-70|5|Y|60.0|90|N|N|N
20252|2|2025|212926|10483-7056-73|2|N|||N|N|N
20252|2|2025|212927|10490-7069-76|2|N|||Y|N|N
20252|2|2025|212928|10497-7082-79|3|N|||N|N|N
20252|2|2025|212929|10504-7095-82|3|N|||N|N|N
20252|2|2025|212930|10511-108-85|1|N|||N|N|N
20252|2|2025|212931|10518-7121-88|1|N|||N|N|N
20252|2|2025|212932|10525-7134-91|2|N|||Y|N|N
20252|2|2025|212933|10532-7147-94|5|N|||N|N|N
20252|2|2025|212934|10539-7160-97|2|Y|60.0|30|N|N|N
20252|2|2025|212935|10546-7173-11|2|N|||N|Y|N
20252|2|2025|212936|10553-7186-14|1|Y|120.0|30|N|N|N
20252|2|2025|212937|10560-7199-17|3|Y|90.0|30|Y|N|N
20252|2|2025|212938|10567-7212-20|4|N|||N|N|N
20252|2|2025|212939|10574-7225-23|5|Y|60.0|30|N|N|N
20252|2|2025|212940|10581-7238-26|2|N|||N|N|N
20252|2|2025|212941|10588-7251-29|2|Y|60.0|90|N|N|N
20252|2|2025|212942|10595-7264-32|3|N|||N|N|N
20252|2|2025|212943|10602-7277-35|2|N|||N|N|N
20252|2|2025|212944|10609-7290-38|5|N|||N|N|N
20252|2|2025|212945|10616-7303-41|3|N|||N|N|N
20252|2|2025|212946|10623-7316-44|2|N|||N|N|N
20252|2|2025|212947|10630-7329-47|3|N|||N|N|N
20252|2|2025|212948|10637-7342-50|2|Y|120.0|90|N|N|N
20252|2|2025|212949|10644-7355-53|4|N|||N|N|N
20252|2|2025|212950|10651-7368-56|4|Y|120.0|30|N|Y|N
20252|2|2025|212951|10658-7381-59|3|N|||N|N|N
20252|2|2025|212952|10665-7394-62|1|N|||N|N|N
20252|2|2025|212953|10672-7407-65|1|N|||Y|N|N
20252|2|2025|212954|10679-7420-8|3|N|||Y|N|N
20252|2|2025|212955|10686-7433-71|1|N|||Y|Y|N
20252|2|2025|212956|10693-7446-74|1|N|||N|N|N
20252|2|2025|212957|10700-7459-77|4|N|||N|N|N
20252|2|2025|212958|10707-7472-80|1|N|||N|N|N
20252|2|2025|212959|10714-7485-83|3|N|||Y|N|N
20252|2|2025|212960|10721-7498-86|1|N|||N|N|N
20252|2|2025|212961|10728-7511-89|3|Y|30.0|90|N|N|N
20252|2|2025|212962|10735-7524-92|3|N|||Y|N|N
20252|2|2025|212963|10742-7537-95|1|N|||N|N|N
20252|2|2025|212964|10749-7550-98|1|Y|120.0|90|N|N|N
20252|2|2025|212965|10756-7563-12|2|N|||N|N|N
20252|2|2025|212966|10763-7576-15|3|N|||N|N|N
20252|2|2025|212967|10770-7589-18|3|N|||N|N|N
20252|2|2025|212968|10777-7602-21|1|N|||N|N|N
20252|2|2025|212969|10784-7615-24|4|N|||N|Y|N
20252|2|2025|212970|10791-7628-27|4|Y|30.0|30|N|N|N
20252|2|2025|212971|10798-7641-30|3|N|||N|N|N
20252|2|2025|212972|1080576544|2|N|||N|N|N
20252|2|2025|212973|10812-7667-36|2|N|||N|N|N
20252|2|2025|212974|10819-7680-39|1|N|||N|N|N
20252|2|2025|212975|10826-7693-42|2|N|||N|N|N
20252|2|2025|212976|10833-7706-45|2|N|||N|N|N
20252|2|2025|212977|10840-7719-48|3|N|||N|N|N
20252|2|2025|212978|10847-7732-51|3|N|||N|N|N
20252|2|2025|212979|10854-7745-54|1|N|||N|N|N
20252|2|2025|212980|10861-7758-57|3|N|||N|N|N
20252|2|2025|212981|10868-7771-60|4|N|||N|N|N
20252|2|2025|212982|10875-7784-63|2|N|||Y|N|N
20252|2|2025|212983|10882-7797-66|3|N|||N|N|N
20252|2|2025|212984|10889-7810-69|2|N|||Y|N|N
20252|2|2025|212985|10896-7823-72|1|Y|60.0|30|N|N|N
20252|2|2025|212986|10903-7836-75|4|N|||N|N|N
20252|2|2025|212987|10910-7849-78|1|N|||Y|N|N
20252|2|2025|212988|10917-7862-81|2|N|||N|N|N
20252|2|2025|212989|10924-7875-84|2|N|||Y|N|N
20252|2|2025|212990|10931-7888-87|1|N|||N|N|N
20252|2|2025|212991|10938-7901-90|2|N|||N|N|N
20252|2|2025|212992|10945-7914-93|1|Y|120.0|30|N|N|N
20252|2|2025|212993|10952-7927-96|1|N|||N|N|N
20252|2|2025|212994|10959-7940-10|1|N|||N|N|N
20252|2|2025|212995|10966-7953-13|1|Y|90.0|30|N|N|N
20252|2|2025|212996|10973-7966-16|3|N|||N|N|N
20252|2|2025|212997|10980-7979-19|2|N|||N|N|N
20252|2|2025|212998|10987-7992-22|2|Y|90.0|30|N|N|N
20252|2|2025|212999|10994-8005-25|3|N|||N|N|N
20252|2|2025|213000|11001-8018-28|4|N|||N|N|N
20252|2|2025|213001|11008-8031-31|2|Y|60.0|30|N|N|N
20252|2|2025|213002|11015-8044-34|2|N|||N|N|N
20252|2|2025|213003|11022-8057-37|1|N|||N|N|N
20252|2|2025|213004|11029-8070-40|3|N|||N|N|N
20252|2|2025|213005|11036-8083-43|1|N|||N|N|N
20252|2|2025|213006|11043-8096-46|1|N|||N|N|N
20252|2|2025|213007|11050-8109-49|2|N|||N|N|N
20252|2|2025|213008|11057-8122-52|1|N|||N|N|N
20252|2|2025|213009|1064-8135-55|1|N|||Y|N|N
20252|2|2025|213010|11071-8148-58|2|Y|120.0|90|N|N|N
20252|2|2025|213011|11078-8161-61|2|Y|30.0|90|N|N|N
20252|2|2025|213012|11085-8174-64|2|N|||N|N|N
20252|2|2025|213013|11092-8187-67|1|Y|30.0|30|N|N|N
20252|2|2025|213014|11099-8200-70|2|Y|60.0|30|N|N|N
20252|2|2025|213015|11106-8213-73|3|Y|60.0|30|N|N|N
20252|2|2025|213016|11113-8226-76|4|N|||N|N|N
20252|2|2025|213017|11120-8239-79|3|N|||N|N|N
20252|2|2025|213018|11127-8252-82|1|N|||N|N|N
20252|2|2025|213019|11134-8265-85|1|N|||N|N|N
20252|2|2025|213020|11141-8278-88|2|Y|60.0|30|N|N|N
20252|2|2025|213021|11148-8291-91|1|N|||N|Y|N
20252|2|2025|213022|11155-8304-94|2|N|||N|N|N
20252|2|2025|213023|11162-8317-97|2|N|||N|N|N
20252|2|2025|213024|11169-8330-11|1|N|||N|N|N
20252|2|2025|213025|11176-8343-14|5|N|||N|N|N
20252|2|2025|213026|11183-8356-17|1|N|||N|N|N
20252|2|2025|213027|11190-369-20|1|N|||N|N|N
20252|2|2025|213028|11197-8382-23|2|N|||N|N|N
20252|2|2025|213029|11204-8395-26|2|N|||N|N|N
20252|2|2025|213030|11211-8408-29|3|N|||N|N|N
20252|2|2025|213031|11218-8421-32|4|Y|30.0|30|N|N|N
20252|2|2025|213032|11225-8434-35|5|N|||N|Y|N
20252|2|2025|213033|11232-8447-38|3|N|||N|Y|N
20252|2|2025|213034|11239-8460-41|2|N|||N|N|N
20252|2|2025|213035|11246-8473-44|3|Y|90.0|30|N|N|N
20252|2|2025|213036|11253-8486-47|3|N|||N|N|N
20252|2|2025|213037|11260-8499-50|1|N|||N|N|N
20252|2|2025|213038|11267-8512-53|2|N|||Y|N|N
20252|2|2025|213039|11274-8525-56|2|N|||N|N|N
20252|2|2025|213040|11281-8538-59|4|N|||N|N|N
20252|2|2025|213041|11288-8551-62|1|Y|30.0|30|N|N|N
20252|2|2025|213042|11295-8564-65|4|N|||N|N|N
20252|2|2025|213043|11302-8577-68|3|N|||N|N|N
20252|2|2025|213044|11309-8590-71|2|Y|30.0|90|N|N|N
20252|2|2025|213045|11316-8603-74|3|Y|90.0|90|N|N|N
20252|2|2025|213046|11323-8616-77|1|Y|120.0|30|N|N|N
20252|2|2025|213047|11330-8629-80|5|N|||N|N|N
20252|2|2025|213048|11337-8642-83|4|N|||Y|N|N
20252|2|2025|213049|11344-8655-86|2|Y|90.0|30|Y|N|N
20252|2|2025|213050|11351-8668-89|1|N|||N|N|N
20252|2|2025|213051|11358-8681-2|3|N|||N|N|N
20252|2|2025|213052|11365-8694-95|4|N|||N|N|N
20252|2|2025|213053|11372-8707-98|2|N|||N|N|N
20252|2|2025|213054|11379-8720-12|2|N|||N|N|N
20252|2|2025|213055|11386-8733-15|3|N|||N|N|N
20252|2|2025|213056|11393-8746-18|3|N|||N|N|N
20252|2|2025|213057|11400-8759-21|2|N|||N|N|N
20252|2|2025|213058|11407-8772-24|2|N|||N|N|N
20252|2|2025|213059|11414-8785-27|5|Y|90.0|30|N|N|N
20252|2|2025|213060|11421-8798-30|1|N|||Y|N|N
20252|2|2025|213061|11428-8811-33|1|N|||N|N|N
20252|2|2025|213062|11435-8824-36|2|N|||N|N|N
20252|2|2025|213063|11442-8837-39|4|Y|30.0|90|N|N|N
20252|2|2025|213064|11449-8850-42|2|N|||N|N|N
20252|2|2025|213065|11456-8863-45|1|N|||N|N|N
20252|2|2025|213066|11463-8876-48|1|Y|120.0|30|Y|N|N
20252|2|2025|213067|11470-8889-51|5|N|||N|N|N
20252|2|2025|213068|11477-8902-54|2|N|||N|Y|N
20252|2|2025|213069|1148489155|1|N|||N|N|N
20252|2|2025|213070|11491-8928-60|2|N|||N|N|N
20252|2|2025|213071|11498-8941-63|1|N|||N|N|N
20252|2|2025|213072|11505-8954-66|4|N|||N|N|N
20252|2|2025|213073|11512-8967-69|3|Y|30.0|30|N|N|N
20252|2|2025|213074|11519-8980-72|2|N|||N|N|N
20252|2|2025|213075|11526-8993-75|1|Y|60.0|30|N|N|N
20252|2|2025|213076|11533-9006-78|4|Y|120.0|30|N|N|N
20252|2|2025|213077|11540-9019-81|4|N|||N|N|N
20252|2|2025|213078|11547-9032-84|4|N|||Y|Y|N
20252|2|2025|213079|11554-9045-87|3|N|||N|N|N
20252|2|2025|213080|11561-9058-90|3|N|||N|Y|N
20252|2|2025|213081|11568-9071-93|4|N|||N|N|N
20252|2|2025|213082|11575-9084-96|4|N|||Y|N|N
20252|2|2025|213083|11582-9097-10|2|N|||N|N|N
20252|2|2025|213084|11589-9110-13|3|N|||N|N|N
20252|2|2025|213085|11596-9123-16|3|N|||N|N|N
20252|2|2025|213086|11603-9136-19|2|Y|30.0|90|N|N|N
20252|2|2025|213087|11610-9149-22|1|N|||Y|N|N
20252|2|2025|213088|11617-9162-25|2|N|||N|N|N
20252|2|2025|213089|11624-9175-28|4|N|||N|N|N
20252|2|2025|213090|11631-9188-31|3|N|||N|N|N
20252|2|2025|213091|11638-9201-34|1|N|||N|N|N
20252|2|2025|213092|11645-9214-37|2|N|||N|N|N
20252|2|2025|213093|11652-9227-40|2|Y|60.0|30|N|N|N
20252|2|2025|213094|11659-9240-43|2|N|||Y|N|N
20252|2|2025|213095|11666-9253-46|2|N|||Y|N|N
20252|2|2025|213096|11673-9266-49|1|Y|120.0|30|N|N|N
20252|2|2025|213097|11680-9279-52|3|N|||Y|N|N
20252|2|2025|213098|11687-9292-55|2|N|||N|N|N
20252|2|2025|213099|11694-9305-58|1|N|||N|N|N
20252|2|2025|213100|11701-9318-61|5|N|||Y|N|Y
20252|2|2025|213101|11708-9331-64|2|Y|90.0|30|N|N|N
20252|2|2025|213102|11715-9344-67|1|N|||N|N|N
20252|2|2025|213103|11722-9357-70|2|N|||Y|N|N
20252|2|2025|213104|11729-9370-73|1|N|||N|N|N
20252|2|2025|213105|11736-9383-76|2|N|||N|N|N
20252|2|2025|213106|1743-9396-79|5|N|||N|N|N
20252|2|2025|213107|11750-9409-82|2|N|||N|N|N
20252|2|2025|213108|11757-9422-85|3|N|||N|N|N
20252|2|2025|213109|11764-9435-88|1|N|||N|N|N
20252|2|2025|213110|11771-9448-91|2|N|||N|N|N
20252|2|2025|213111|11778-9461-94|1|N|||Y|N|N
20252|2|2025|213112|11785-9474-97|2|N|||N|N|N
20252|2|2025|213113|11792-9487-11|1|N|||N|N|N
20252|2|2025|213114|11799-9500-14|1|N|||N|N|N
20252|2|2025|213115|11806-9513-17|5|N|||Y|N|Y
20252|2|2025|213116|11813-9526-20|3|N|||N|N|N
20252|2|2025|213117|11820-9539-23|3|Y|120.0|30|N|N|N
20252|2|2025|213118|11827-9552-26|4|Y|120.0|30|N|N|N
20252|2|2025|213119|11834-9565-29|3|N|||N|N|N
20252|2|2025|213120|11841-9578-32|1|N|||N|N|N
20252|2|2025|213121|11848-9591-35|2|N|||N|N|N
20252|2|2025|213122|11855-9604-38|1|Y|120.0|30|N|Y|N
20252|2|2025|213123|11862-9617-41|3|N|||N|N|N
20252|2|2025|213124|11869-630-44|4|Y|120.0|90|N|N|N
20252|2|2025|213125|11876-9643-47|4|N|||N|N|N
20252|2|2025|213126|11883-9656-50|4|N|||Y|N|N
20252|2|2025|213127|11890-9669-53|3|N|||Y|N|N
20252|2|2025|213128|11897-9682-56|2|N|||N|N|N
20252|2|2025|213129|11904-9695-59|3|N|||N|N|N
20252|2|2025|213130|11911-9708-62|1|N|||N|Y|N
20252|2|2025|213131|11918-9721-65|4|N|||N|N|N
20252|2|2025|213132|11925-9734-68|2|Y|90.0|30|N|N|N
20252|2|2025|213133|11932-9747-71|3|Y|60.0|90|Y|N|N
20252|2|2025|213134|11939-9760-74|2|N|||N|N|N
20252|2|2025|213135|11946-9773-77|3|Y|120.0|90|Y|N|N
20252|2|2025|213136|11953-9786-80|3|N|||N|N|N
20252|2|2025|213137|11960-9799-83|5|N|||N|N|N
20252|2|2025|213138|11967-9812-86|2|N|||N|N|N
20252|2|2025|213139|11974-9825-89|2|Y|30.0|90|N|N|N
20252|2|2025|213140|11981-9838-92|2|N|||Y|Y|N
20252|2|2025|213141|11988-9851-95|1|N|||N|N|N
20252|2|2025|213142|11995-9864-98|3|Y|30.0|30|N|N|N
20252|2|2025|213143|12002-9877-12|4|N|||N|N|N
20252|2|2025|213144|12009-9890-15|5|N|||N|N|N
20252|2|2025|213145|12016-9903-18|2|N|||N|N|N
20252|2|2025|213146|12023-9916-21|1|N|||N|N|N
20252|2|2025|213147|12030-9929-24|4|N|||N|N|N
20252|2|2025|213148|12037-9942-7|2|N|||N|N|N
20252|2|2025|213149|12044-9955-30|1|N|||N|N|N
20252|2|2025|213150|12051-9968-33|3|Y|60.0|90|N|N|N
20252|2|2025|213151|12058-9981-36|2|N|||N|N|N
20252|2|2025|213152|12065-9994-39|1|Y|120.0|90|N|N|N
20252|2|2025|213153|12072-1008-42|1|N|||N|N|N
20252|2|2025|213154|12079-1021-45|3|N|||N|N|N
20252|2|2025|213155|12086-1034-48|3|N|||N|N|N
20252|2|2025|213156|12093-1047-51|1|N|||Y|N|N
20252|2|2025|213157|12100-1060-54|4|N|||N|N|N
20252|2|2025|213158|12107-1073-57|3|N|||N|N|N
20252|2|2025|213159|12114-1086-60|3|Y|120.0|30|N|N|N
20252|2|2025|213160|12121-1099-63|3|Y|30.0|90|N|N|N
20252|2|2025|213161|12128-1112-66|1|N|||N|N|N
20252|2|2025|213162|12135-1125-69|3|N|||N|N|N
20252|2|2025|213163|12142-1138-72|2|N|||N|N|N
20252|2|2025|213164|12149-1151-75|3|N|||Y|N|N
20252|2|2025|213165|12156-1164-78|3|N|||N|Y|N
20252|2|2025|213166|1216311772|4|Y|30.0|30|N|Y|N
20252|2|2025|213167|12170-1190-84|1|N|||N|Y|N
20252|2|2025|213168|12177-1203-87|4|N|||N|N|N
20252|2|2025|213169|12184-1216-90|2|N|||N|N|N
20252|2|2025|213170|12191-1229-93|4|Y|30.0|30|N|N|N
20252|2|2025|213171|12198-1242-96|4|N|||N|N|N
20252|2|2025|213172|12205-1255-10|1|N|||N|N|N
20252|2|2025|213173|12212-1268-13|3|N|||N|N|N
20252|2|2025|213174|12219-1281-16|1|N|||N|Y|N
20252|2|2025|213175|12226-1294-19|2|N|||N|N|N
20252|2|2025|213176|12233-1307-22|4|N|||N|N|N
20252|2|2025|213177|12240-1320-25|2|N|||N|Y|N
20252|2|2025|213178|12247-1333-28|3|N|||N|N|N
20252|2|2025|213179|12254-1346-31|3|Y|90.0|30|N|N|N
20252|2|2025|213180|12261-1359-34|2|N|||N|N|N
20252|2|2025|213181|12268-1372-37|4|Y|90.0|90|N|N|N
20252|2|2025|213182|12275-1385-40|1|N|||N|N|N
20252|2|2025|213183|12282-1398-43|2|N|||N|N|N
