CONTRACT_ID|PLAN_ID|SEGMENT_ID|COVERAGE_LEVEL|TIER|DAYS_SUPPLY|COST_TYPE_PREF|COST_AMT_PREF|COST_MIN_AMT_PREF|COST_MAX_AMT_PREF|COST_TYPE_NONPREF|COST_AMT_NONPREF|COST_MIN_AMT_NONPREF|COST_MAX_AMT_NONPREF|COST_TYPE_MAIL_PREF|COST_AMT_MAIL_PREF|COST_MIN_AMT_MAIL_PREF|COST_MAX_AMT_MAIL_PREF|COST_TYPE_MAIL_NONPREF|COST_AMT_MAIL_NONPREF|COST_MIN_AMT_MAIL_NONPREF|COST_MAX_AMT_MAIL_NONPREF|TIER_SPECIALTY_YN|DED_APPLIES_YN
S4004|003|002|0|5|2|2|33.0|409.68|2662.92|2|33.0|553.07|3594.94|2|33.0|348.23|2263.48|2|33.0|471.13|3062.36|Y|Y
S4004|003|002|0|5|4|2|33.0|273.12|1775.28|2|33.0|368.71|2396.63|2|33.0|232.15|1508.99|2|33.0|314.09|2041.57|Y|Y
S4004|003|002|1|1|1|1|2.28|||1|3.07|||1|1.93|||1|2.62|||N|N
S4004|003|002|1|1|2|1|6.83|||1|9.22|||1|5.80|||1|7.85|||N|N
S4004|003|002|1|1|4|1|4.55|||1|6.15|||1|3.87|||1|5.23|||N|N
S4004|003|002|1|2|1|1|13.66|||1|18.44|||1|11.61|||1|15.70|||N|N
S4004|003|002|1|2|2|1|40.97|||1|55.31|||1|34.82|||1|47.11|||N|N
S4004|003|002|1|2|4|1|27.31|||1|36.87|||1|23.22|||1|31.41|||N|N
S4004|003|002|1|3|1|1|51.21|||1|69.13|||1|43.53|||1|58.89|||N|Y
S4004|003|002|1|3|2|1|153.63|||1|207.40|||1|130.59|||1|176.67|||N|Y
S4004|003|002|1|3|4|1|102.42|||1|138.27|||1|87.06|||1|117.78|||N|Y
S4004|003|002|1|4|1|1|108.11|||1|145.95|||1|91.89|||1|124.33|||N|Y
S4004|003|002|1|4|2|1|324.33|||1|437.85|||1|275.68|||1|372.98|||N|Y
S4004|003|002|1|4|4|1|216.22|||1|291.90|||1|183.79|||1|248.65|||N|Y
S4004|003|002|1|5|1|2|33.0|136.56|887.64|2|33.0|184.36|1198.31|2|33.0|116.08|754.49|2|33.0|157.04|1020.79|Y|Y
S4004|003|002|1|5|2|2|33.0|409.68|2662.92|2|33.0|553.07|3594.94|2|33.0|348.23|2263.48|2|33.0|471.13|3062.36|Y|Y
S4004|003|002|1|5|4|2|33.0|273.12|1775.28|2|33.0|368.71|2396.63|2|33.0|232.15|1508.99|2|33.0|314.09|2041.57|Y|Y
S4004|003|002|3|1|1|1|2.28|||1|3.07|||1|1.93|||1|2.62|||N|N
S4004|003|002|3|1|2|1|6.83|||1|9.22|||1|5.80|||1|7.85|||N|N
S4004|003|002|3|1|4|1|4.55|||1|6.15|||1|3.87|||1|5.23|||N|N
S4004|003|002|3|2|1|1|13.66|||1|18.44|||1|11.61|||1|15.70|||N|N
S4004|003|002|3|2|2|1|40.97|||1|55.31|||1|34.82|||1|47.11|||N|N
S4004|003|002|3|2|4|1|27.31|||1|36.87|||1|23.22|||1|31.41|||N|N
S4004|003|002|3|3|1|1|51.21|||1|69.13|||1|43.53|||1|58.89|||N|Y
S4004|003|002|3|3|2|1|153.63|||1|207.40|||1|130.59|||1|176.67|||N|Y
S4004|003|002|3|3|4|1|102.42|||1|138.27|||1|87.06|||1|117.78|||N|Y
S4004|003|002|3|4|1|1|108.11|||1|145.95|||1|91.89|||1|124.33|||N|Y
S4004|003|002|3|4|2|1|324.33|||1|437.85|||1|275.68|||1|372.98|||N|Y
S4004|003|002|3|4|4|1|216.22|||1|291.90|||1|183.79|||1|248.65|||N|Y
S4004|003|002|3|5|1|2|33.0|136.56|887.64|2|33.0|184.36|1198.31|2|33.0|116.08|754.49|2|33.0|157.04|1020.79|Y|Y
S4004|003|002|3|5|2|2|33.0|409.68|2662.92|2|33.0|553.07|3594.94|2|33.0|348.23|2263.48|2|33.0|471.13|3062.36|Y|Y
S4004|003|002|3|5|4|2|33.0|273.12|1775.28|2|33.0|368.71|2396.63|2|33.0|232.15|1508.99|2|33.0|314.09|2041.57|Y|Y
H1001|004|000|0|1|1|1|2.81|||1|3.79|||1|2.39|||1|3.23|||N|N
H1001|004|000|0|1|2|1|8.42|||1|11.37|||1|7.16|||1|9.69|||N|N
H1001|004|000|0|1|4|1|5.62|||1|7.58|||1|4.77|||1|6.46|||N|N
H1001|004|000|0|2|1|1|16.85|||1|22.74|||1|14.32|||1|19.38|||N|N
H1001|004|000|0|2|2|1|50.54|||1|68.23|||1|42.96|||1|58.13|||N|N
H1001|004|000|0|2|4|1|33.70|||1|45.49|||1|28.64|||1|38.75|||N|N
H1001|004|000|0|3|1|1|63.18|||1|85.29|||1|53.70|||1|72.66|||N|Y
H1001|004|000|0|3|2|1|189.54|||1|255.88|||1|161.11|||1|217.97|||N|Y
H1001|004|000|0|3|4|1|126.36|||1|170.59|||1|107.41|||1|145.31|||N|Y
H1001|004|000|0|4|1|1|133.38|||1|180.06|||1|113.37|||1|153.39|||N|Y
H1001|004|000|0|4|2|1|400.14|||1|540.19|||1|340.12|||1|460.16|||N|Y
H1001|004|000|0|4|4|1|266.76|||1|360.13|||1|226.75|||1|306.77|||N|Y
H1001|004|000|0|5|1|2|33.0|168.48|1095.12|2|33.0|227.45|1478.41|2|33.0|143.21|930.85|2|33.0|193.75|1259.39|Y|Y
H1001|004|000|0|5|2|2|33.0|505.44|3285.36|2|33.0|682.34|4435.24|2|33.0|429.62|2792.56|2|33.0|581.26|3778.16|Y|Y
H1001|004|000|0|5|4|2|33.0|336.96|2190.24|2|33.0|454.90|2956.82|2|33.0|286.42|1861.70|2|33.0|387.50|2518.78|Y|Y
H1001|004|000|1|1|1|1|2.81|||1|3.79|||1|2.39|||1|3.23|||N|N
H1001|004|000|1|1|2|1|8.42|||1|11.37|||1|7.16|||1|9.69|||N|N
H1001|004|000|1|1|4|1|5.62|||1|7.58|||1|4.77|||1|6.46|||N|N
H1001|004|000|1|2|1|1|16.85|||1|22.74|||1|14.32|||1|19.38|||N|N
H1001|004|000|1|2|2|1|50.54|||1|68.23|||1|42.96|||1|58.13|||N|N
H1001|004|000|1|2|4|1|33.70|||1|45.49|||1|28.64|||1|38.75|||N|N
H1001|004|000|1|3|1|1|63.18|||1|85.29|||1|53.70|||1|72.66|||N|Y
H1001|004|000|1|3|2|1|189.54|||1|255.88|||1|161.11|||1|217.97|||N|Y
H1001|004|000|1|3|4|1|126.36|||1|170.59|||1|107.41|||1|145.31|||N|Y
H1001|004|000|1|4|1|1|133.38|||1|180.06|||1|113.37|||1|153.39|||N|Y
H1001|004|000|1|4|2|1|400.14|||1|540.19|||1|340.12|||1|460.16|||N|Y
H1001|004|000|1|4|4|1|266.76|||1|360.13|||1|226.75|||1|306.77|||N|Y
H1001|004|000|1|5|1|2|33.0|168.48|1095.12|2|33.0|227.45|1478.41|2|33.0|143.21|930.85|2|33.0|193.75|1259.39|Y|Y
H1001|004|000|1|5|2|2|33.0|505.44|3285.36|2|33.0|682.34|4435.24|2|33.0|429.62|2792.56|2|33.0|581.26|3778.16|Y|Y
H1001|004|000|1|5|4|2|33.0|336.96|2190.24|2|33.0|454.90|2956.82|2|33.0|286.42|1861.70|2|33.0|387.50|2518.78|Y|Y
H1001|004|000|3|1|1|1|2.81|||1|3.79|||1|2.39|||1|3.23|||N|N
H1001|004|000|3|1|2|1|8.42|||1|11.37|||1|7.16|||1|9.69|||N|N
H1001|004|000|3|1|4|1|5.62|||1|7.58|||1|4.77|||1|6.46|||N|N
H1001|004|000|3|2|1|1|16.85|||1|22.74|||1|14.32|||1|19.38|||N|N
H1001|004|000|3|2|2|1|50.54|||1|68.23|||1|42.96|||1|58.13|||N|N
H1001|004|000|3|2|4|1|33.70|||1|45.49|||1|28.64|||1|38.75|||N|N
H1001|004|000|3|3|1|1|63.18|||1|85.29|||1|53.70|||1|72.66|||N|Y
H1001|004|000|3|3|2|1|189.54|||1|255.88|||1|161.11|||1|217.97|||N|Y
H1001|004|000|3|3|4|1|126.36|||1|170.59|||1|107.41|||1|145.31|||N|Y
H1001|004|000|3|4|1|1|133.38|||1|180.06|||1|113.37|||1|153.39|||N|Y
H1001|004|000|3|4|2|1|400.14|||1|540.19|||1|340.12|||1|460.16|||N|Y
H1001|004|000|3|4|4|1|266.76|||1|360.13|||1|226.75|||1|306.77|||N|Y
H1001|004|000|3|5|1|2|33.0|168.48|1095.12|2|33.0|227.45|1478.41|2|33.0|143.21|930.85|2|33.0|193.75|1259.39|Y|Y
H1001|004|000|3|5|2|2|33.0|505.44|3285.36|2|33.0|682.34|4435.24|2|33.0|429.62|2792.56|2|33.0|581.26|3778.16|Y|Y
H1001|004|000|3|5|4|2|33.0|336.96|2190.24|2|33.0|454.90|2956.82|2|33.0|286.42|1861.70|2|33.0|387.50|2518.78|Y|Y
H2002|004|001|0|1|1|1|1.44|||1|1.94|||1|1.22|||1|1.66|||N|N
H2002|004|001|0|1|2|1|4.32|||1|5.83|||1|3.67|||1|4.97|||N|N
H2002|004|001|0|1|4|1|2.88|||1|3.89|||1|2.45|||1|3.31|||N|N
H2002|004|001|0|2|1|1|8.64|||1|11.66|||1|7.34|||1|9.94|||N|N
H2002|004|001|0|2|2|1|25.92|||1|34.99|||1|22.03|||1|29.81|||N|N
H2002|004|001|0|2|4|1|17.28|||1|23.33|||1|14.69|||1|19.87|||N|N
H2002|004|001|0|3|1|1|32.40|||1|43.74|||1|27.54|||1|37.26|||N|Y
H2002|004|001|0|3|2|1|97.20|||1|131.22|||1|82.62|||1|111.78|||N|Y
H2002|004|001|0|3|4|1|64.80|||1|87.48|||1|55.08|||1|74.52|||N|Y
H2002|004|001|0|4|1|1|68.40|||1|92.34|||1|58.14|||1|78.66|||N|Y
H2002|004|001|0|4|2|1|205.20|||1|277.02|||1|174.42|||1|235.98|||N|Y
H2002|004|001|0|4|4|1|136.80|||1|184.68|||1|116.28|||1|157.32|||N|Y
H2002|004|001|0|5|1|2|33.0|86.40|561.60|2|33.0|116.64|758.16|2|33.0|73.44|477.36|2|33.0|99.36|645.84|Y|Y
H2002|004|001|0|5|2|2|33.0|259.20|1684.80|2|33.0|349.92|2274.48|2|33.0|220.32|1432.08|2|33.0|298.08|1937.52|Y|Y
H2002|004|001|0|5|4|2|33.0|172.80|1123.20|2|33.0|233.28|1516.32|2|33.0|146.88|954.72|2|33.0|198.72|1291.68|Y|Y
H2002|004|001|1|1|1|1|1.44|||1|1.94|||1|1.22|||1|1.66|||N|N
H2002|004|001|1|1|2|1|4.32|||1|5.83|||1|3.67|||1|4.97|||N|N
H2002|004|001|1|1|4|1|2.88|||1|3.89|||1|2.45|||1|3.31|||N|N
H2002|004|001|1|2|1|1|8.64|||1|11.66|||1|7.34|||1|9.94|||N|N
H2002|004|001|1|2|2|1|25.92|||1|34.99|||1|22.03|||1|29.81|||N|N
H2002|004|001|1|2|4|1|17.28|||1|23.33|||1|14.69|||1|19.87|||N|N
H2002|004|001|1|3|1|1|32.40|||1|43.74|||1|27.54|||1|37.26|||N|Y
H2002|004|001|1|3|2|1|97.20|||1|131.22|||1|82.62|||1|111.78|||N|Y
H2002|004|001|1|3|4|1|64.80|||1|87.48|||1|55.08|||1|74.52|||N|Y
H2002|004|001|1|4|1|1|68.40|||1|92.34|||1|58.14|||1|78.66|||N|Y
H2002|004|001|1|4|2|1|205.20|||1|277.02|||1|174.42|||1|235.98|||N|Y
H2002|004|001|1|4|4|1|136.80|||1|184.68|||1|116.28|||1|157.32|||N|Y
H2002|004|001|1|5|1|2|33.0|86.40|561.60|2|33.0|116.64|758.16|2|33.0|73.44|477.36|2|33.0|99.36|645.84|Y|Y
H2002|004|001|1|5|2|2|33.0|259.20|1684.80|2|33.0|349.92|2274.48|2|33.0|220.32|1432.08|2|33.0|298.08|1937.52|Y|Y
H2002|004|001|1|5|4|2|33.0|172.80|1123.20|2|33.0|233.28|1516.32|2|33.0|146.88|954.72|2|33.0|198.72|1291.68|Y|Y
H2002|004|001|3|1|1|1|1.44|||1|1.94|||1|1.22|||1|1.66|||N|N
H2002|004|001|3|1|2|1|4.32|||1|5.83|||1|3.67|||1|4.97|||N|N
H2002|004|001|3|1|4|1|2.88|||1|3.89|||1|2.45|||1|3.31|||N|N
H2002|004|001|3|2|1|1|8.64|||1|11.66|||1|7.34|||1|9.94|||N|N
H2002|004|001|3|2|2|1|25.92|||1|34.99|||1|22.03|||1|29.81|||N|N
H2002|004|001|3|2|4|1|17.28|||1|23.33|||1|14.69|||1|19.87|||N|N
H2002|004|001|3|3|1|1|32.40|||1|43.74|||1|27.54|||1|37.26|||N|Y
H2002|004|001|3|3|2|1|97.20|||1|131.22|||1|82.62|||1|111.78|||N|Y
H2002|004|001|3|3|4|1|64.80|||1|87.48|||1|55.08|||1|74.52|||N|Y
H2002|004|001|3|4|1|1|68.40|||1|92.34|||1|58.14|||1|78.66|||N|Y
H2002|004|001|3|4|2|1|205.20|||1|277.02|||1|174.42|||1|235.98|||N|Y
H2002|004|001|3|4|4|1|136.80|||1|184.68|||1|116.28|||1|157.32|||N|Y
H2002|004|001|3|5|1|2|33.0|86.40|561.60|2|33.0|116.64|758.16|2|33.0|73.44|477.36|2|33.0|99.36|645.84|Y|Y
H2002|004|001|3|5|2|2|33.0|259.20|1684.80|2|33.0|349.92|2274.48|2|33.0|220.32|1432.08|2|33.0|298.08|1937.52|Y|Y
H2002|004|001|3|5|4|2|33.0|172.80|1123.20|2|33.0|233.28|1516.32|2|33.0|146.88|954.72|2|33.0|198.72|1291.68|Y|Y
H3003|004|002|0|1|1|1|1.82|||1|2.46|||1|1.55|||1|2.09|||N|N
H3003|004|002|0|1|2|1|5.46|||1|7.37|||1|4.64|||1|6.28|||N|N
H3003|004|002|0|1|4|1|3.64|||1|4.91|||1|3.09|||1|4.19|||N|N
H3003|004|002|0|2|1|1|10.92|||1|14.74|||1|9.28|||1|12.56|||N|N
H3003|004|002|0|2|2|1|32.76|||1|44.23|||1|27.85|||1|37.67|||N|N
H3003|004|002|0|2|4|1|21.84|||1|29.48|||1|18.56|||1|25.12|||N|N
H3003|004|002|0|3|1|1|40.95|||1|55.28|||1|34.81|||1|47.09|||N|Y
H3003|004|002|0|3|2|1|122.85|||1|165.85|||1|104.42|||1|141.28|||N|Y
H3003|004|002|0|3|4|1|81.90|||1|110.56|||1|69.61|||1|94.18|||N|Y
H3003|004|002|0|4|1|1|86.45|||1|116.71|||1|73.48|||1|99.42|||N|Y
H3003|004|002|0|4|2|1|259.35|||1|350.12|||1|220.45|||1|298.25|||N|Y
H3003|004|002|0|4|4|1|172.90|||1|233.41|||1|146.96|||1|198.83|||N|Y
H3003|004|002|0|5|1|2|33.0|109.20|709.80|2|33.0|147.42|958.23|2|33.0|92.82|603.33|2|33.0|125.58|816.27|Y|Y
H3003|004|002|0|5|2|2|33.0|327.60|2129.40|2|33.0|442.26|2874.69|2|33.0|278.46|1809.99|2|33.0|376.74|2448.81|Y|Y
H3003|004|002|0|5|4|2|33.0|218.40|1419.60|2|33.0|294.84|1916.46|2|33.0|185.64|1206.66|2|33.0|251.16|1632.54|Y|Y
H3003|004|002|1|1|1|1|1.82|||1|2.46|||1|1.55|||1|2.09|||N|N
H3003|004|002|1|1|2|1|5.46|||1|7.37|||1|4.64|||1|6.28|||N|N
H3003|004|002|1|1|4|1|3.64|||1|4.91|||1|3.09|||1|4.19|||N|N
H3003|004|002|1|2|1|1|10.92|||1|14.74|||1|9.28|||1|12.56|||N|N
H3003|004|002|1|2|2|1|32.76|||1|44.23|||1|27.85|||1|37.67|||N|N
H3003|004|002|1|2|4|1|21.84|||1|29.48|||1|18.56|||1|25.12|||N|N
H3003|004|002|1|3|1|1|40.95|||1|55.28|||1|34.81|||1|47.09|||N|Y
H3003|004|002|1|3|2|1|122.85|||1|165.85|||1|104.42|||1|141.28|||N|Y
H3003|004|002|1|3|4|1|81.90|||1|110.56|||1|69.61|||1|94.18|||N|Y
H3003|004|002|1|4|1|1|86.45|||1|116.71|||1|73.48|||1|99.42|||N|Y
H3003|004|002|1|4|2|1|259.35|||1|350.12|||1|220.45|||1|298.25|||N|Y
H3003|004|002|1|4|4|1|172.90|||1|233.41|||1|146.96|||1|198.83|||N|Y
H3003|004|002|1|5|1|2|33.0|109.20|709.80|2|33.0|147.42|958.23|2|33.0|92.82|603.33|2|33.0|125.58|816.27|Y|Y
H3003|004|002|1|5|2|2|33.0|327.60|2129.40|2|33.0|442.26|2874.69|2|33.0|278.46|1809.99|2|33.0|376.74|2448.81|Y|Y
H3003|004|002|1|5|4|2|33.0|218.40|1419.60|2|33.0|294.84|1916.46|2|33.0|185.64|1206.66|2|33.0|251.16|1632.54|Y|Y
H3003|004|002|3|1|1|1|1.82|||1|2.46|||1|1.55|||1|2.09|||N|N
H3003|004|002|3|1|2|1|5.46|||1|7.37|||1|4.64|||1|6.28|||N|N
H3003|004|002|3|1|4|1|3.64|||1|4.91|||1|3.09|||1|4.19|||N|N
H3003|004|002|3|2|1|1|10.92|||1|14.74|||1|9.28|||1|12.56|||N|N
H3003|004|002|3|2|2|1|32.76|||1|44.23|||1|27.85|||1|37.67|||N|N
H3003|004|002|3|2|4|1|21.84|||1|29.48|||1|18.56|||1|25.12|||N|N
H3003|004|002|3|3|1|1|40.95|||1|55.28|||1|34.81|||1|47.09|||N|Y
H3003|004|002|3|3|2|1|122.85|||1|165.85|||1|104.42|||1|141.28|||N|Y
H3003|004|002|3|3|4|1|81.90|||1|110.56|||1|69.61|||1|94.18|||N|Y
H3003|004|002|3|4|1|1|86.45|||1|116.71|||1|73.48|||1|99.42|||N|Y
H3003|004|002|3|4|2|1|259.35|||1|350.12|||1|220.45|||1|298.25|||N|Y
H3003|004|002|3|4|4|1|172.90|||1|233.41|||1|146.96|||1|198.83|||N|Y
H3003|004|002|3|5|1|2|33.0|109.20|709.80|2|33.0|147.42|958.23|2|33.0|92.82|603.33|2|33.0|125.58|816.27|Y|Y
H3003|004|002|3|5|2|2|33.0|327.60|2129.40|2|33.0|442.26|2874.69|2|33.0|278.46|1809.99|2|33.0|376.74|2448.81|Y|Y
H3003|004|002|3|5|4|2|33.0|218.40|1419.60|2|33.0|294.84|1916.46|2|33.0|185.64|1206.66|2|33.0|251.16|1632.54|Y|Y
S4004|004|000|0|1|1|1|2.35|||1|3.18|||1|2.00|||1|2.70|||N|N
S4004|004|000|0|1|2|1|7.06|||1|9.53|||1|6.00|||1|8.11|||N|N
S4004|004|000|0|1|4|1|4.70|||1|6.35|||1|4.00|||1|5.41|||N|N
S4004|004|000|0|2|1|1|14.11|||1|19.05|||1|12.00|||1|16.23|||N|N
S4004|004|000|0|2|2|1|42.34|||1|57.15|||1|35.99|||1|48.69|||N|N
S4004|004|000|0|2|4|1|28.22|||1|38.10|||1|23.99|||1|32.46|||N|N
S4004|004|000|0|3|1|1|52.92|||1|71.44|||1|44.98|||1|60.86|||N|Y
S4004|004|000|0|3|2|1|158.76|||1|214.33|||1|134.95|||1|182.57|||N|Y
S4004|004|000|0|3|4|1|105.84|||1|142.88|||1|89.96|||1|121.72|||N|Y
S4004|004|000|0|4|1|1|111.72|||1|150.82|||1|94.96|||1|128.48|||N|Y
S4004|004|000|0|4|2|1|335.16|||1|452.47|||1|284.89|||1|385.43|||N|Y
S4004|004|000|0|4|4|1|223.44|||1|301.64|||1|189.92|||1|256.96|||N|Y
S4004|004|000|0|5|1|2|33.0|141.12|917.28|2|33.0|190.51|1238.33|2|33.0|119.95|779.69|2|33.0|162.29|1054.87|Y|Y
S4004|004|000|0|5|2|2|33.0|423.36|2751.84|2|33.0|571.54|3714.98|2|33.0|359.86|2339.06|2|33.0|486.86|3164.62|Y|Y
S4004|004|000|0|5|4|2|33.0|282.24|1834.56|2|33.0|381.02|2476.66|2|33.0|239.90|1559.38|2|33.0|324.58|2109.74|Y|Y
S4004|004|000|1|1|1|1|2.35|||1|3.18|||1|2.00|||1|2.70|||N|N
S4004|004|000|1|1|2|1|7.06|||1|9.53|||1|6.00|||1|8.11|||N|N
S4004|004|000|1|1|4|1|4.70|||1|6.35|||1|4.00|||1|5.41|||N|N
S4004|004|000|1|2|1|1|14.11|||1|19.05|||1|12.00|||1|16.23|||N|N
S4004|004|000|1|2|2|1|42.34|||1|57.15|||1|35.99|||1|48.69|||N|N
S4004|004|000|1|2|4|1|28.22|||1|38.10|||1|23.99|||1|32.46|||N|N
S4004|004|000|1|3|1|1|52.92|||1|71.44|||1|44.98|||1|60.86|||N|Y
S4004|004|000|1|3|2|1|158.76|||1|214.33|||1|134.95|||1|182.57|||N|Y
S4004|004|000|1|3|4|1|105.84|||1|142.88|||1|89.96|||1|121.72|||N|Y
S4004|004|000|1|4|1|1|111.72|||1|150.82|||1|94.96|||1|128.48|||N|Y
S4004|004|000|1|4|2|1|335.16|||1|452.47|||1|284.89|||1|385.43|||N|Y
S4004|004|000|1|4|4|1|223.44|||1|301.64|||1|189.92|||1|256.96|||N|Y
S4004|004|000|1|5|1|2|33.0|141.12|917.28|2|33.0|190.51|1238.33|2|33.0|119.95|779.69|2|33.0|162.29|1054.87|Y|Y
S4004|004|000|1|5|2|2|33.0|423.36|2751.84|2|33.0|571.54|3714.98|2|33.0|359.86|2339.06|2|33.0|486.86|3164.62|Y|Y
S4004|004|000|1|5|4|2|33.0|282.24|1834.56|2|33.0|381.02|2476.66|2|33.0|239.90|1559.38|2|33.0|324.58|2109.74|Y|Y
S4004|004|000|3|1|1|1|2.35|||1|3.18|||1|2.00|||1|2.70|||N|N
S4004|004|000|3|1|2|1|7.06|||1|9.53|||1|6.00|||1|8.11|||N|N
S4004|004|000|3|1|4|1|4.70|||1|6.35|||1|4.00|||1|5.41|||N|N
S4004|004|000|3|2|1|1|14.11|||1|19.05|||1|12.00|||1|16.23|||N|N
S4004|004|000|3|2|2|1|42.34|||1|57.15|||1|35.99|||1|48.69|||N|N
S4004|004|000|3|2|4|1|28.22|||1|38.10|||1|23.99|||1|32.46|||N|N
S4004|004|000|3|3|1|1|52.92|||1|71.44|||1|44.98|||1|60.86|||N|Y
S4004|004|000|3|3|2|1|158.76|||1|214.33|||1|134.95|||1|182.57|||N|Y
S4004|004|000|3|3|4|1|105.84|||1|142.88|||1|89.96|||1|121.72|||N|Y
S4004|004|000|3|4|1|1|111.72|||1|150.82|||1|94.96|||1|128.48|||N|Y
S4004|004|000|3|4|2|1|335.16|||1|452.47|||1|284.89|||1|385.43|||N|Y
S4004|004|000|3|4|4|1|223.44|||1|301.64|||1|189.92|||1|256.96|||N|Y
S4004|004|000|3|5|1|2|33.0|141.12|917.28|2|33.0|190.51|1238.33|2|33.0|119.95|779.69|2|33.0|162.29|1054.87|Y|Y
S4004|004|000|3|5|2|2|33.0|423.36|2751.84|2|33.0|571.54|3714.98|2|33.0|359.86|2339.06|2|33.0|486.86|3164.62|Y|Y
S4004|004|000|3|5|4|2|33.0|282.24|1834.56|2|33.0|381.02|2476.66|2|33.0|239.90|1559.38|2|33.0|324.58|2109.74|Y|Y
H1001|005|001|0|1|1|1|1.82|||1|2.46|||1|1.55|||1|2.09|||N|N
H1001|005|001|0|1|2|1|5.46|||1|7.37|||1|4.64|||1|6.28|||N|N
H1001|005|001|0|1|4|1|3.64|||1|4.91|||1|3.09|||1|4.19|||N|N
H1001|005|001|0|2|1|1|10.92|||1|14.74|||1|9.28|||1|12.56|||N|N
H1001|005|001|0|2|2|1|32.76|||1|44.23|||1|27.85|||1|37.67|||N|N
H1001|005|001|0|2|4|1|21.84|||1|29.48|||1|18.56|||1|25.12|||N|N
H1001|005|001|0|3|1|1|40.95|||1|55.28|||1|34.81|||1|47.09|||N|Y
H1001|005|001|0|3|2|1|122.85|||1|165.85|||1|104.42|||1|141.28|||N|Y
H1001|005|001|0|3|4|1|81.90|||1|110.56|||1|69.61|||1|94.18|||N|Y
H1001|005|001|0|4|1|1|86.45|||1|116.71|||1|73.48|||1|99.42|||N|Y
H1001|005|001|0|4|2|1|259.35|||1|350.12|||1|220.45|||1|298.25|||N|Y
H1001|005|001|0|4|4|1|172.90|||1|233.41|||1|146.96|||1|198.83|||N|Y
H1001|005|001|0|5|1|2|33.0|109.20|709.80|2|33.0|147.42|958.23|2|33.0|92.82|603.33|2|33.0|125.58|816.27|Y|Y
H1001|005|001|0|5|2|2|33.0|327.60|2129.40|2|33.0|442.26|2874.69|2|33.0|278.46|1809.99|2|33.0|376.74|2448.81|Y|Y
H1001|005|001|0|5|4|2|33.0|218.40|1419.60|2|33.0|294.84|1916.46|2|33.0|185.64|1206.66|2|33.0|251.16|1632.54|Y|Y
H1001|005|001|1|1|1|1|1.82|||1|2.46|||1|1.55|||1|2.09|||N|N
H1001|005|001|1|1|2|1|5.46|||1|7.37|||1|4.64|||1|6.28|||N|N
H1001|005|001|1|1|4|1|3.64|||1|4.91|||1|3.09|||1|4.19|||N|N
H1001|005|001|1|2|1|1|10.92|||1|14.74|||1|9.28|||1|12.56|||N|N
H1001|005|001|1|2|2|1|32.76|||1|44.23|||1|27.85|||1|37.67|||N|N
H1001|005|001|1|2|4|1|21.84|||1|29.48|||1|18.56|||1|25.12|||N|N
H1001|005|001|1|3|1|1|40.95|||1|55.28|||1|34.81|||1|47.09|||N|Y
H1001|005|001|1|3|2|1|122.85|||1|165.85|||1|104.42|||1|141.28|||N|Y
H1001|005|001|1|3|4|1|81.90|||1|110.56|||1|69.61|||1|94.18|||N|Y
H1001|005|001|1|4|1|1|86.45|||1|116.71|||1|73.48|||1|99.42|||N|Y
H1001|005|001|1|4|2|1|259.35|||1|350.12|||1|220.45|||1|298.25|||N|Y
H1001|005|001|1|4|4|1|172.90|||1|233.41|||1|146.96|||1|198.83|||N|Y
H1001|005|001|1|5|1|2|33.0|109.20|709.80|2|33.0|147.42|958.23|2|33.0|92.82|603.33|2|33.0|125.58|816.27|Y|Y
H1001|005|001|1|5|2|2|33.0|327.60|2129.40|2|33.0|442.26|2874.69|2|33.0|278.46|1809.99|2|33.0|376.74|2448.81|Y|Y
H1001|005|001|1|5|4|2|33.0|218.40|1419.60|2|33.0|294.84|1916.46|2|33.0|185.64|1206.66|2|33.0|251.16|1632.54|Y|Y
H1001|005|001|3|1|1|1|1.82|||1|2.46|||1|1.55|||1|2.09|||N|N
H1001|005|001|3|1|2|1|5.46|||1|7.37|||1|4.64|||1|6.28|||N|N
H1001|005|001|3|1|4|1|3.64|||1|4.91|||1|3.09|||1|4.19|||N|N
H1001|005|001|3|2|1|1|10.92|||1|14.74|||1|9.28|||1|12.56|||N|N
H1001|005|001|3|2|2|1|32.76|||1|44.23|||1|27.85|||1|37.67|||N|N
H1001|005|001|3|2|4|1|21.84|||1|29.48|||1|18.56|||1|25.12|||N|N
H1001|005|001|3|3|1|1|40.95|||1|55.28|||1|34.81|||1|47.09|||N|Y
H1001|005|001|3|3|2|1|122.85|||1|165.85|||1|104.42|||1|141.28|||N|Y
H1001|005|001|3|3|4|1|81.90|||1|110.56|||1|69.61|||1|94.18|||N|Y
H1001|005|001|3|4|1|1|86.45|||1|116.71|||1|73.48|||1|99.42|||N|Y
H1001|005|001|3|4|2|1|259.35|||1|350.12|||1|220.45|||1|298.25|||N|Y
H1001|005|001|3|4|4|1|172.90|||1|233.41|||1|146.96|||1|198.83|||N|Y
H1001|005|001|3|5|1|2|33.0|109.20|709.80|2|33.0|147.42|958.23|2|33.0|92.82|603.33|2|33.0|125.58|816.27|Y|Y
H1001|005|001|3|5|2|2|33.0|327.60|2129.40|2|33.0|442.26|2874.69|2|33.0|278.46|1809.99|2|33.0|376.74|2448.81|Y|Y
